来源页面	附件URL	文件名	本地相对路径	大小	状态
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202110/t20211022_1717179.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202110/P020211022366960749773.zip	P020211022366960749773.zip	zw/zfxxgkzdgz/zf/gsxx/202110/1717179/attachments/P020211022366960749773.zip	958588	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202109/t20210908_1703590.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202109/P020210908639621701043.xlsx	P020210908639621701043.xlsx	zw/zfxxgkzdgz/zf/gsxx/202109/1703590/attachments/P020210908639621701043.xlsx	28415	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202107/t20210707_1682204.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202107/P020210707391776446334.xlsx	P020210707391776446334.xlsx	zw/zfxxgkzdgz/zf/gsxx/202107/1682204/attachments/P020210707391776446334.xlsx	111015	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202106/t20210625_1678165.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202106/P020210707392521805478.xlsx	P020210707392521805478.xlsx	zw/zfxxgkzdgz/zf/gsxx/202106/1678165/attachments/P020210707392521805478.xlsx	90077	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202104/t20210428_1658820.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202104/P020210510603081915325.xls	P020210510603081915325.xls	zw/zfxxgkzdgz/zf/gsxx/202104/1658820/attachments/P020210510603081915325.xls	31744	done
http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202009/t20200904_1567211.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zf/gsxx/202009/P020200904645831254758.xls	P020200904645831254758.xls	zw/zfxxgkzdgz/zf/gsxx/202009/1567211/attachments/P020200904645831254758.xls	23552	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/t20220414_1776974.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/P020220428631691715156.pdf	P020220428631691715156.pdf	zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/1776974/attachments/P020220428631691715156.pdf	215657	done
https://www.sm.gov.cn/zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/t20220413_1776560.htm	http://www.sm.gov.cn/zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/P020220413553020782841.pdf	P020220413553020782841.pdf	zw/zfxxgkzdgz/zhsgjy/sgdccl/202204/1776560/attachments/P020220413553020782841.pdf	1313697	done
http://zjj.sm.gov.cn/xxgk/yjgl/202204/t20220415_1777344.htm	http://zjj.sm.gov.cn/xxgk/yjgl/202204/P020220415565264828004.docx	P020220415565264828004.docx	子站_zjj/xxgk/yjgl/202204/1777344/attachments/P020220415565264828004.docx	23638	done
http://zjj.sm.gov.cn/xxgk/yjgl/202203/t20220309_1763966.htm	http://zjj.sm.gov.cn/xxgk/yjgl/202203/P020220309610675029717.doc	P020220309610675029717.doc	子站_zjj/xxgk/yjgl/202203/1763966/attachments/P020220309610675029717.doc	287234	done
http://zjj.sm.gov.cn/xxgk/yjgl/202203/t20220309_1763968.htm	http://zjj.sm.gov.cn/xxgk/yjgl/202203/P020220309610788589899.doc	P020220309610788589899.doc	子站_zjj/xxgk/yjgl/202203/1763968/attachments/P020220309610788589899.doc	67072	done
http://zjj.sm.gov.cn/xxgk/yjgl/202203/t20220309_1763970.htm	http://zjj.sm.gov.cn/xxgk/yjgl/202203/P020220309610894350023.doc	P020220309610894350023.doc	子站_zjj/xxgk/yjgl/202203/1763970/attachments/P020220309610894350023.doc	96768	done
https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201710/t20171031_970013.htm	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/201710/P020171031747376768280.doc	P020171031747376768280.doc	szfgzjg/lyj/zfxxgkml/gfwj/201710/970013/attachments/P020171031747376768280.doc	51712	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202503/t20250313_2106700.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202503/P020250313302120349004.docx	P020250313302120349004.docx	zw/ztzl/bdbtnj/zc/202503/2106700/attachments/P020250313302120349004.docx	30236	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202408/t20240808_2049624.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202408/P020240808648367363284.pdf	P020240808648367363284.pdf	zw/ztzl/bdbtnj/zc/202408/2049624/attachments/P020240808648367363284.pdf	936509	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020959.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338972834027.pdf	P020240428338972834027.pdf	zw/ztzl/bdbtnj/zc/202404/2020959/attachments/P020240428338972834027.pdf	40830	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020958.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338971420863.pdf	P020240428338971420863.pdf	zw/ztzl/bdbtnj/zc/202404/2020958/attachments/P020240428338971420863.pdf	110843	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020958.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338971942644.pdf	P020240428338971942644.pdf	zw/ztzl/bdbtnj/zc/202404/2020958/attachments/P020240428338971942644.pdf	39423	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020957.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338970129768.pdf	P020240428338970129768.pdf	zw/ztzl/bdbtnj/zc/202404/2020957/attachments/P020240428338970129768.pdf	112089	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020956.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338968653139.pdf	P020240428338968653139.pdf	zw/ztzl/bdbtnj/zc/202404/2020956/attachments/P020240428338968653139.pdf	178705	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020956.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338969338339.pdf	P020240428338969338339.pdf	zw/ztzl/bdbtnj/zc/202404/2020956/attachments/P020240428338969338339.pdf	79668	done
https://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/t20240428_2020956.htm	http://www.sm.gov.cn/zw/ztzl/bdbtnj/zc/202404/P020240428338968227904.pdf	P020240428338968227904.pdf	zw/ztzl/bdbtnj/zc/202404/2020956/attachments/P020240428338968227904.pdf	48524	done
http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/gfxwjhqtzywj/202205/t20220505_1782962.htm	http://smjy.sm.gov.cn/szfgzjg/jyj/zfxxgkml/gfxwjhqtzywj/202205/P020220505584863090477.docx	P020220505584863090477.docx	子站_smjy/szfgzjg/jyj/zfxxgkml/gfxwjhqtzywj/202205/1782962/attachments/P020220505584863090477.docx	34328	done
http://swj.sm.gov.cn/szfgzjg/swj/zfxxgkml/qtxx_2416/202601/t20260114_2183967.htm	http://swj.sm.gov.cn/szfgzjg/swj/zfxxgkml/qtxx_2416/202601/P020260114643676168508.pdf	P020260114643676168508.pdf	子站_swj/szfgzjg/swj/zfxxgkml/qtxx_2416/202601/2183967/attachments/P020260114643676168508.pdf	196226	done
http://rsj.sm.gov.cn/szfgzjg/rsj/zfxxgkml/ldgx/202304/t20230426_1899469.htm	http://rsj.sm.gov.cn/szfgzjg/rsj/zfxxgkml/ldgx/202304/P020230426402137064619.docx	P020230426402137064619.docx	子站_rsj/szfgzjg/rsj/zfxxgkml/ldgx/202304/1899469/attachments/P020230426402137064619.docx	16884	done
http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/snyjgfxwj/202304/t20230407_1894400.htm	http://smsnyj.sm.gov.cn/szfgzjg/nyj/zfxxgkml/snyjgfxwj/202304/P020230904396376484311.doc	P020230904396376484311.doc	子站_smsnyj/szfgzjg/nyj/zfxxgkml/snyjgfxwj/202304/1894400/attachments/P020230904396376484311.doc	96256	done
http://rsj.sm.gov.cn/szfgzjg/rsj/zfxxgkml/ldgx/202303/t20230309_1885986.htm	http://rsj.sm.gov.cn/szfgzjg/rsj/zfxxgkml/ldgx/202303/P020230309608012556840.doc	P020230309608012556840.doc	子站_rsj/szfgzjg/rsj/zfxxgkml/ldgx/202303/1885986/attachments/P020230309608012556840.doc	37376	done
http://jtj.sm.gov.cn/xxgk/zjxx/202209/t20220916_1829071.htm	http://jtj.sm.gov.cn/xxgk/zjxx/202209/P020220916431346962394.xls	P020220916431346962394.xls	子站_jtj/xxgk/zjxx/202209/1829071/attachments/P020220916431346962394.xls	31232	done
http://jxw.sm.gov.cn/xxdt/tzgg/202209/t20220913_1827694.htm	http://jxw.sm.gov.cn/xxdt/tzgg/202209/P020220913386537276284.doc	P020220913386537276284.doc	子站_jxw/xxdt/tzgg/202209/1827694/attachments/P020220913386537276284.doc	38912	done
https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/202205/t20220519_1788661.htm	https://www.sm.gov.cn/szfgzjg/lyj/zfxxgkml/gfwj/202205/P020220519322237506336.doc	P020220519322237506336.doc	szfgzjg/lyj/zfxxgkml/gfwj/202205/1788661/attachments/P020220519322237506336.doc	37888	done
http://cz.sm.gov.cn/xxgk/tzgg/202204/t20220426_1780973.htm	http://cz.sm.gov.cn/xxgk/tzgg/202204/P020220426617335671216.xls	P020220426617335671216.xls	子站_cz/xxgk/tzgg/202204/1780973/attachments/P020220426617335671216.xls	18432	done
http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/t20220406_1774555.htm	http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/https://www.gov.cn/zhengce/zhengceku/2022-02/18/content_5674531.htm	https://www.gov.cn/zhengce/zhengceku/2022-02/18/content_5674531.htm		0	skipped
http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/t20220406_1774555.htm	http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/P020220406623261647016.doc	P020220406623261647016.doc	子站_smsgzw/xxgk/zcfg/zcfg_9792/202204/1774555/attachments/P020220406623261647016.doc	32768	done
http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/t20220406_1774555.htm	http://smsgzw.sm.gov.cn/xxgk/zcfg/zcfg_9792/202204/http://smsgzw.sm.gov.cn/xxgk/zcjd/202211/t20221122_1848823.htm	http://smsgzw.sm.gov.cn/xxgk/zcjd/202211/t20221122_1848823.htm		0	skipped
http://zrzyj.sm.gov.cn/ztzl/xyzl/202204/t20220402_1773784.htm	http://zrzyj.sm.gov.cn/ztzl/xyzl/202204/P020220402589206818933.doc	P020220402589206818933.doc	子站_zrzyj/ztzl/xyzl/202204/1773784/attachments/P020220402589206818933.doc	27136	done
http://zrzyj.sm.gov.cn/xxgk/zxwj/202203/t20220317_1766745.htm	http://zrzyj.sm.gov.cn/xxgk/zxwj/202203/P020220317340752916956.pdf	P020220317340752916956.pdf	子站_zrzyj/xxgk/zxwj/202203/1766745/attachments/P020220317340752916956.pdf	1361197	done
http://www.sm.gov.cn/zw/ztzl/jczwgkbzhgfhgz/zcwj_26780/202212/t20221214_1861232.htm	http://www.sm.gov.cn/zw/ztzl/jczwgkbzhgfhgz/zcwj_26780/202212/P020221214338451216583.pdf	P020221214338451216583.pdf	zw/ztzl/jczwgkbzhgfhgz/zcwj_26780/202212/1861232/attachments/P020221214338451216583.pdf	250462	done
http://fgw.sm.gov.cn/xxgk/tzgg/202507/t20250723_2140595.htm	http://fgw.sm.gov.cn/xxgk/tzgg/202507/P020250723582290114451.pdf	P020250723582290114451.pdf	子站_fgw/xxgk/tzgg/202507/2140595/attachments/P020250723582290114451.pdf	14061421	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202404/t20240416_2018085.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202404/P020240416605023611591.ofd	P020240416605023611591.ofd	zw/ztzl/qlhscwxf/zc/202404/2018085/attachments/P020240416605023611591.ofd	11307	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202404/t20240416_2018087.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202404/P020240416605810649323.ofd	P020240416605810649323.ofd	zw/ztzl/qlhscwxf/zc/202404/2018087/attachments/P020240416605810649323.ofd	29213	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/t20231007_1960317.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/P020231007397080298218.doc	P020231007397080298218.doc	zw/ztzl/qlhscwxf/zc/202310/1960317/attachments/P020231007397080298218.doc	35328	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/t20231007_1960185.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/P020231007344846024482.pdf	P020231007344846024482.pdf	zw/ztzl/qlhscwxf/zc/202310/1960185/attachments/P020231007344846024482.pdf	292357	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/t20231007_1960195.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/P020231007347057245261.docx	P020231007347057245261.docx	zw/ztzl/qlhscwxf/zc/202310/1960195/attachments/P020231007347057245261.docx	17386	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/t20231007_1960177.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/P020231007341914639460.ofd	P020231007341914639460.ofd	zw/ztzl/qlhscwxf/zc/202310/1960177/attachments/P020231007341914639460.ofd	90605	done
https://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/t20231007_1960192.htm	http://www.sm.gov.cn/zw/ztzl/qlhscwxf/zc/202310/P020231007347055297715.doc	P020231007347055297715.doc	zw/ztzl/qlhscwxf/zc/202310/1960192/attachments/P020231007347055297715.doc	58368	done
http://fgw.sm.gov.cn/xxgk/tzgg/202508/t20250820_2147991.htm	http://fgw.sm.gov.cn/xxgk/tzgg/202508/P020250820571372406385.docx	P020250820571372406385.docx	子站_fgw/xxgk/tzgg/202508/2147991/attachments/P020250820571372406385.docx	34751	done
http://fgw.sm.gov.cn/xxgk/tzgg/202508/t20250820_2147991.htm	http://fgw.sm.gov.cn/xxgk/tzgg/202508/P020250820571372526913.xlsx	P020250820571372526913.xlsx	子站_fgw/xxgk/tzgg/202508/2147991/attachments/P020250820571372526913.xlsx	733579	done
http://fgw.sm.gov.cn/xxgk/tzgg/202508/t20250820_2147991.htm	http://fgw.sm.gov.cn/xxgk/tzgg/202508/P020250820571372672920.docx	P020250820571372672920.docx	子站_fgw/xxgk/tzgg/202508/2147991/attachments/P020250820571372672920.docx	24322	done
http://fgw.sm.gov.cn/xxgk/tzgg/202508/t20250820_2147991.htm	http://fgw.sm.gov.cn/xxgk/tzgg/202508/P020250820571372785313.xlsx	P020250820571372785313.xlsx	子站_fgw/xxgk/tzgg/202508/2147991/attachments/P020250820571372785313.xlsx	31909	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/scgzhbz/202504/t20250417_2116005.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/scgzhbz/202504/P020250417555251094232.pdf	P020250417555251094232.pdf	zw/ztzl/scjgzf/scgzhbz/202504/2116005/attachments/P020250417555251094232.pdf	119707	done
http://gsj.sm.gov.cn/xxgk/tzgg/202603/t20260327_2197370.htm	http://gsj.sm.gov.cn/xxgk/tzgg/202603/P020260331621811286046.pdf	P020260331621811286046.pdf	子站_gsj/xxgk/tzgg/202603/2197370/attachments/P020260331621811286046.pdf	135715	done
http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/gfxwj_2543/202512/t20251229_2180145.htm	http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/gfxwj_2543/202512/P020251229402589538027.doc	P020251229402589538027.doc	子站_gsj/szfgzjg/gsj/zfxxgkml/gfxwj_2543/202512/2180145/attachments/P020251229402589538027.doc	641024	done
http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202406/t20240604_2032119.htm	http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202406/P020240604596268472071.docx	P020240604596268472071.docx	子站_gsj/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202406/2032119/attachments/P020240604596268472071.docx	38888	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202309/t20230918_1947171.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202309/P020230918551092964582.doc	P020230918551092964582.doc	zw/ztzl/scjgzf/xdfajlsjc/202309/1947171/attachments/P020230918551092964582.doc	34304	done
http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202303/t20230329_1891558.htm	http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202303/P020230329559802413666.doc	P020230329559802413666.doc	子站_gsj/szfgzjg/gsj/zfxxgkml/qtzdgkxx/202303/1891558/attachments/P020230329559802413666.doc	197120	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/t20221214_1861672.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/P020221214556241730469.pdf	P020221214556241730469.pdf	zw/ztzl/scjgzf/xdfajlsjc/202212/1861672/attachments/P020221214556241730469.pdf	102323	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/t20221214_1861672.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/P020221214556242385455.doc	P020221214556242385455.doc	zw/ztzl/scjgzf/xdfajlsjc/202212/1861672/attachments/P020221214556242385455.doc	68096	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/t20221214_1861672.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202212/P020221214556242817170.docx	P020221214556242817170.docx	zw/ztzl/scjgzf/xdfajlsjc/202212/1861672/attachments/P020221214556242817170.docx	25279	done
http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/ghjh_2544/202209/t20220914_1828123.htm	http://gsj.sm.gov.cn/szfgzjg/gsj/zfxxgkml/ghjh_2544/202209/P020220914324798423401.xlsx	P020220914324798423401.xlsx	子站_gsj/szfgzjg/gsj/zfxxgkml/ghjh_2544/202209/1828123/attachments/P020220914324798423401.xlsx	11417	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/t20211117_1728026.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/P020211117408021225751.pdf	P020211117408021225751.pdf	zw/ztzl/scjgzf/xdfajlsjc/202111/1728026/attachments/P020211117408021225751.pdf	279953	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/t20211117_1728026.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/P020211117408008835523.pdf	P020211117408008835523.pdf	zw/ztzl/scjgzf/xdfajlsjc/202111/1728026/attachments/P020211117408008835523.pdf	13137926	done
https://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/t20211117_1728026.htm	http://www.sm.gov.cn/zw/ztzl/scjgzf/xdfajlsjc/202111/P020211117408020363323.pdf	P020211117408020363323.pdf	zw/ztzl/scjgzf/xdfajlsjc/202111/1728026/attachments/P020211117408020363323.pdf	93883	done
http://smsfj.sm.gov.cn/xxgk/tzgg/202512/t20251212_2176176.htm	http://smsfj.sm.gov.cn/xxgk/tzgg/202512/P020251212353910709173.xlsx	P020251212353910709173.xlsx	子站_smsfj/xxgk/tzgg/202512/2176176/attachments/P020251212353910709173.xlsx	12525	done
http://swj.sm.gov.cn/xxgk/tzgg/202404/t20240418_2018520.htm	http://swj.sm.gov.cn/xxgk/tzgg/202404/P020240418552081478479.xlsx	P020240418552081478479.xlsx	子站_swj/xxgk/tzgg/202404/2018520/attachments/P020240418552081478479.xlsx	9652	done
http://swj.sm.gov.cn/xxgk/tzgg/202404/t20240418_2018513.htm	http://swj.sm.gov.cn/xxgk/tzgg/202404/P020240418550296696395.xlsx	P020240418550296696395.xlsx	子站_swj/xxgk/tzgg/202404/2018513/attachments/P020240418550296696395.xlsx	9722	done
http://swj.sm.gov.cn/xxgk/tzgg/202404/t20240418_2018515.htm	http://swj.sm.gov.cn/xxgk/tzgg/202404/P020240422555468604687.xlsx	P020240422555468604687.xlsx	子站_swj/xxgk/tzgg/202404/2018515/attachments/P020240422555468604687.xlsx	10281	done
http://smsnyj.sm.gov.cn/xxgk/tzgg/tzggzlm/202307/t20230713_1923633.htm	http://smsnyj.sm.gov.cn/xxgk/tzgg/tzggzlm/202307/P020230713585638222176.pdf	P020230713585638222176.pdf	子站_smsnyj/xxgk/tzgg/tzggzlm/202307/1923633/attachments/P020230713585638222176.pdf	1961641	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213363137905628.xls	P020250213363137905628.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213363137905628.xls	65024	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213363138004504.xls	P020250213363138004504.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213363138004504.xls	67584	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213363138110520.xls	P020250213363138110520.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213363138110520.xls	69632	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213365977126050.xls	P020250213365977126050.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213365977126050.xls	101376	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213365977275892.xls	P020250213365977275892.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213365977275892.xls	54784	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213365977388598.xls	P020250213365977388598.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213365977388598.xls	28672	done
http://gaj.sm.gov.cn/xxgk/ssjygk/202112/t20211202_1733454.htm	http://gaj.sm.gov.cn/xxgk/ssjygk/202112/P020250213365977512583.xls	P020250213365977512583.xls	子站_gaj/xxgk/ssjygk/202112/1733454/attachments/P020250213365977512583.xls	60928	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260528_2209642.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260528319058582125.pdf	P020260528319058582125.pdf	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2209642/attachments/P020260528319058582125.pdf	98431	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260528_2209642.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260528319058828860.pdf	P020260528319058828860.pdf	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2209642/attachments/P020260528319058828860.pdf	106632	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260528_2209642.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260528319059304320.pdf	P020260528319059304320.pdf	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2209642/attachments/P020260528319059304320.pdf	80941	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260514_2206961.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260514401015752704.pdf	P020260514401015752704.pdf	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2206961/attachments/P020260514401015752704.pdf	2180512	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260514_2206961.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260514401016220171.xls	P020260514401016220171.xls	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2206961/attachments/P020260514401016220171.xls	16384	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/t20260514_2206961.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/P020260514401016437883.docx	P020260514401016437883.docx	zw/ztzl/shfgfggyhyshj/hqzc_21977/202605/2206961/attachments/P020260514401016437883.docx	19832	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202604/t20260407_2200660.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202604/P020260407614704494348.docx	P020260407614704494348.docx	zw/ztzl/shfgfggyhyshj/hqzc_21977/202604/2200660/attachments/P020260407614704494348.docx	618414	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/t20260316_2194540.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/P020260316303865943411.docx	P020260316303865943411.docx	zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/2194540/attachments/P020260316303865943411.docx	21019	done
http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/t20260316_2194540.htm	http://www.sm.gov.cn/zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/P020260316303866304672.docx	P020260316303866304672.docx	zw/ztzl/shfgfggyhyshj/hqzc_21977/202603/2194540/attachments/P020260316303866304672.docx	18938	done
http://zjj.sm.gov.cn/szfgzjg/zfhcxjsj/zfxxgkml/qtyzdgkdzfxx_2365/202607/t20260706_2234459.htm	http://zjj.sm.gov.cn/szfgzjg/zfhcxjsj/zfxxgkml/qtyzdgkdzfxx_2365/202607/P020260706371968697463.doc	P020260706371968697463.doc	子站_zjj/szfgzjg/zfhcxjsj/zfxxgkml/qtyzdgkdzfxx_2365/202607/2234459/attachments/P020260706371968697463.doc	223685	done
